TF_ID	Family_ID	TSource_ID	Motif_ID	MSource_ID	DBID	TF_Name	TF_Species	TF_Status	Family_Name	DBDs	DBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	SR_Model	SR_NoThreshold	TfSource_Name	TfSource_URL	TfSource_Year	TfSource_Month	TfSource_Day
T033666_2.00	F082_2.00	TS12_2.00	M00120_2.00	MS02_2.00	ENSDARG00000029830	myf6	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	Myf6_3824	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033667_2.00	F082_2.00	TS12_2.00	M04116_2.00	MS62_2.00	ENSDARG00000030110	myod1	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	MYOD1_eDBD_HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033668_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000030347	mespba	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033669_2.00	F082_2.00	TS12_2.00	M08052_2.00	MS31_2.00	ENSDARG00000030402	twist1a	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	MA1123.1	ChIP-seq	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033670_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000032039	mxd1	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033671_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000032963	her12	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033672_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000034956	myclb	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033673_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000035695	scxa	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033674_2.00	F082_2.00	TS12_2.00	M01751_2.00	MS64_2.00	ENSDARG00000035732	arntl1b	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	pTH5064	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033675_2.00	F082_2.00	TS12_2.00	M01746_2.00	MS64_2.00	ENSDARG00000036869	tcf21	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	pTH5087	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033676_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000037555	atoh8	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033677_2.00	F082_2.00	TS12_2.00	M02784_2.00	MS33_2.00	ENSDARG00000037588	bhlhe23	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	BHLHE23_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033678_2.00	F082_2.00	TS12_2.00	M01741_2.00	MS64_2.00	ENSDARG00000037833	mitfb	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	pTH5465	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033679_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000037891	mlx	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033680_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000038205	her2	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033681_2.00	F082_2.00	TS12_2.00	M04135_2.00	MS62_2.00	ENSDARG00000038386	ascl1a	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	ASCL1_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033682_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000039602	atoh1c	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033683_2.00	F082_2.00	TS12_2.00	M04148_2.00	MS62_2.00	ENSDARG00000040008	neurod6a	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	NEUROD1_FL_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033684_2.00	F082_2.00	TS12_2.00	M08754_2.00	MS27_2.00	ENSDARG00000040884	mxi1	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	MXI1_MOUSE.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033685_2.00	F082_2.00	TS12_2.00	M02812_2.00	MS33_2.00	ENSDARG00000040946	olig2	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	OLIG2_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033686_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000040948	olig1	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033687_2.00	F082_2.00	TS12_2.00	M01751_2.00	MS64_2.00	ENSDARG00000041381	arntl2	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	pTH5064	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033688_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000041689	usf1	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033689_2.00	F082_2.00	TS12_2.00	M01739_2.00	MS64_2.00	ENSDARG00000041691	bhlhe41	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	pTH5060	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033690_2.00	F082_2.00	TS12_2.00	M08734_2.00	MS27_2.00	ENSDARG00000042041	tal2	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	TAL1_HUMAN.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033691_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000042857	TCF15	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033692_2.00	F082_2.00	TS12_2.00	M01749_2.00	MS64_2.00	ENSDARG00000045166	bhlha15	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	pTH4582	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033693_2.00	F082_2.00	TS12_2.00	M01730_2.00	MS64_2.00	ENSDARG00000045353	msc	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	pTH5112	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033694_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000045695	myca	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033695_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000052610	olig4	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033696_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000052618	ahrrb	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033697_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000054031	mxd4	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033698_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000054560	her15.1	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033699_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000054562	her15.1	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033700_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000054823	id3	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033701_2.00	F082_2.00	TS12_2.00	M01754_2.00	MS64_2.00	ENSDARG00000055294	atoh1a	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	pTH5074	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033702_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000055752	npas4a	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033703_2.00	F082_2.00	TS12_2.00	M01722_2.00	MS64_2.00	ENSDARG00000055798	heyl	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	pTH5102	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033704_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000056130	neurog1	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033705_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000056400	helt	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033706_2.00	F082_2.00	TS12_2.00	M01726_2.00	MS64_2.00	ENSDARG00000056438	her9	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	pTH5059	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033707_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000056729	her4.2	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033708_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000056732	her4.1	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033709_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000057671	epas1b	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033710_2.00	F082_2.00	TS12_2.00	M01729_2.00	MS64_2.00	ENSDARG00000058039	bhlhe22	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	pTH5267	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033711_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000059474	mlxip	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033712_2.00	F082_2.00	TS12_2.00	M01725_2.00	MS64_2.00	ENSDARG00000063438	srebf2	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	pTH4327	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033713_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000067544	tcf15	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033714_2.00	F082_2.00	TS12_2.00	M04062_2.00	MS62_2.00	ENSDARG00000067607	srebf1	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	SREBF1_eDBD_HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033715_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000068168	hes2.2	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033716_2.00	F082_2.00	TS12_2.00	M02794_2.00	MS33_2.00	ENSDARG00000068761	mespab	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	MESP1_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033717_2.00	F082_2.00	TS12_2.00	M04193_2.00	MS62_2.00	ENSDARG00000069552	atoh7	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	ATOH7_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033718_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000069675	her8.2	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033719_2.00	F082_2.00	TS12_2.00	M02793_2.00	MS33_2.00	ENSDARG00000070538	hey1	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	HEY1_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033720_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000070546	msgn1	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033721_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000070770	her4.3	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033722_2.00	F082_2.00	TS12_2.00	M01716_2.00	MS64_2.00	ENSDARG00000073988	mntb	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	pTH4588	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033723_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000074897	hes2.1	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033724_2.00	F082_2.00	TS12_2.00	M08052_2.00	MS31_2.00	ENSDARG00000076010	twist1b	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	MA1123.1	ChIP-seq	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033725_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000076857	her3	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033726_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000077431	usf3	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033727_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000077473	mych	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033728_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000077813	si:dkey-34f9.3	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033729_2.00	F082_2.00	TS12_2.00	M01718_2.00	MS64_2.00	ENSDARG00000078266	twist2	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	pTH5033	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033730_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000086944	TCF24	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033731_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000087166	figla	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033732_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000087381	tcf23	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033733_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000087753	npas4b	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033734_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000089107	si:ch1073-189o9.1	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033735_2.00	F082_2.00	TS12_2.00	M08714_2.00	MS27_2.00	ENSDARG00000091603	CABZ01066696.1	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	LYL1_HUMAN.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033736_2.00	F082_2.00	TS12_2.00	M04140_2.00	MS62_2.00	ENSDARG00000092160	ferd3l	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	FERD3L_FL_HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033737_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000094426	her4.2	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033738_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000096756	si:ch211-196c10.13	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033739_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000097947	mespbb	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033740_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000098350	mxd3	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033741_2.00	F082_2.00	TS12_2.00	M02778_2.00	MS33_2.00	ENSDARG00000098745	tfec	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	TFEC_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033742_2.00	F082_2.00	TS12_2.00	M02773_2.00	MS33_2.00	ENSDARG00000098903	tfe3a	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	TFE3_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033743_2.00	F082_2.00	TS12_2.00	M01754_2.00	MS64_2.00	ENSDARG00000099564	atoh1b	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	pTH5074	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033744_2.00	F082_2.00	TS12_2.00	M02775_2.00	MS33_2.00	ENSDARG00000099999	tcf3b	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	TCF3_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033745_2.00	F082_2.00	TS12_2.00	M04135_2.00	MS62_2.00	ENSDARG00000101628	ascl1b	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	ASCL1_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033746_2.00	F082_2.00	TS12_2.00	M01716_2.00	MS64_2.00	ENSDARG00000101859	MNT	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	pTH4588	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033747_2.00	F082_2.00	TS12_2.00	M01720_2.00	MS64_2.00	ENSDARG00000103697	arnt2	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	pTH5159	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033748_2.00	F082_2.00	TS12_2.00	M01717_2.00	MS64_2.00	ENSDARG00000103923	tfap4	Danio_rerio	I	bHLH	HLH	1	0.837833807768996	pTH5067	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T033749_2.00	F082_2.00	TS12_2.00	.	.	ENSDARG00000103981	bhlha9	Danio_rerio	N	bHLH	HLH	1	0.837833807768996	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T055559_2.00	F088_2.00	TS12_2.00	.	.	ENSDARG00000099590	BX914205.2	Danio_rerio	N	Brinker	BrkDBD	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T055560_2.00	F088_2.00	TS12_2.00	.	.	ENSDARG00000101994	FO834888.2	Danio_rerio	N	Brinker	BrkDBD	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T055561_2.00	F088_2.00	TS12_2.00	.	.	ENSDARG00000103972	CR352209.1	Danio_rerio	N	Brinker	BrkDBD	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T059380_2.00	F091_2.00	TS12_2.00	.	.	ENSDARG00000001558	kifc1	Danio_rerio	N	bZIP	bZIP_1	1	0.7817561867494799	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T059381_2.00	F091_2.00	TS12_2.00	M08832_2.00	MS27_2.00	ENSDARG00000002196	bach1b	Danio_rerio	I	bZIP	bZIP_1	1	0.7817561867494799	BACH2_MOUSE.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T059382_2.00	F091_2.00	TS12_2.00	.	.	ENSDARG00000002217	scocb	Danio_rerio	N	bZIP	bZIP_1	1	0.7817561867494799	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T059383_2.00	F091_2.00	TS12_2.00	M04247_2.00	MS62_2.00	ENSDARG00000004074	bach2b	Danio_rerio	I	bZIP	bZIP_1	1	0.7817561867494799	BACH2_eDBD_HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T059384_2.00	F091_2.00	TS12_2.00	M00758_2.00	MS17_2.00	ENSDARG00000007823	atf3	Danio_rerio	I	bZIP	bZIP_1	1	0.7817561867494799	pTH2684	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T059385_2.00	F091_2.00	TS12_2.00	.	.	ENSDARG00000008487	dmd	Danio_rerio	N	bZIP	bZIP_1	1	0.7817561867494799	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T059386_2.00	F091_2.00	TS12_2.00	M08829_2.00	MS27_2.00	ENSDARG00000011818	batf	Danio_rerio	I	bZIP	bZIP_1	1	0.7817561867494799	BATF_MOUSE.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T059387_2.00	F091_2.00	TS12_2.00	M04018_2.00	MS50_2.00	ENSDARG00000012656	atf6	Danio_rerio	I	bZIP	bZIP_1	1	0.7817561867494799	ATF6.1	SELEX	RodriguezMartinez2017	SELEX	Rodriguez-Martinez	2017	28186491	March 2018	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
